Vehicle_ID,Speed_mps,Speed_kmph,Position_X,Position_Y,Waiting_Time_sec
37776_358_0,30.2,108.72,18861.16,11518.25,0.0
37779_358_0,14.41,51.88,13962.92,13648.49,0.0
37782_358_0,0.98,3.52,8670.47,21672.68,0.0
37783_358_0,12.74,45.87,11613.1,13592.18,0.0
37787_358_0,18.18,65.43,15161.82,15989.99,0.0
37788_358_0,18.63,67.07,18083.6,12173.65,0.0
37789_358_0,12.64,45.5,12847.26,14693.52,0.0
37797_358_0,22.27,80.17,19571.81,15269.55,0.0
37799_358_0,30.03,108.1,11925.33,16629.22,0.0
37800_358_0,11.77,42.39,13948.24,21241.34,0.0
37803_358_0,14.34,51.61,9027.46,16347.01,0.0
37806_358_0,24.64,88.7,7803.16,19963.94,0.0
37807_358_0,12.87,46.33,24094.22,5001.48,0.0
37813_358_0,0.0,0.0,14494.09,12614.09,20.0
37814_358_0,13.59,48.94,10781.76,13749.35,0.0
37820_358_0,11.97,43.1,20457.43,16704.49,0.0
37823_358_0,14.51,52.22,12691.39,13809.97,0.0
37830_358_0,13.81,49.7,11285.93,13969.55,0.0
37831_358_0,21.0,75.6,18914.7,11376.61,0.0
37839_358_0,18.91,68.09,9347.86,22460.77,0.0
37843_358_0,10.31,37.11,18381.25,16123.22,0.0
37845_358_0,18.22,65.58,11143.77,23772.41,0.0
37846_358_0,9.85,35.46,6136.59,14274.85,0.0
37848_358_0,11.47,41.28,20722.53,17460.64,0.0
37849_358_0,54.76,197.12,5713.98,26786.22,0.0
37850_358_0,19.51,70.22,22288.26,16136.96,0.0
37862_358_0,7.99,28.77,10372.45,23589.75,0.0
37865_358_0,18.87,67.94,9167.48,22345.06,0.0
37885_358_0,11.71,42.16,24279.71,7823.1,0.0
37889_358_0,12.28,44.2,19218.42,5149.21,0.0
37890_358_0,8.77,31.58,14039.01,13736.33,0.0
37891_358_0,7.64,27.52,14599.86,12108.69,0.0
37896_358_0,13.7,49.32,14176.77,13806.59,0.0
37899_358_0,14.19,51.08,19341.98,17864.84,0.0
37900_358_0,26.19,94.28,21535.33,10928.15,0.0
37901_358_0,2.44,8.79,15091.89,9106.5,0.0
37905_358_0,10.92,39.3,20906.95,16800.09,0.0
37911_358_0,11.21,40.34,12338.04,12241.12,0.0
37913_358_0,14.44,51.97,12733.39,13616.24,0.0
37917_358_0,12.37,44.52,13941.0,13157.78,0.0
37921_358_0,14.99,53.98,14107.91,12345.69,0.0
37927_358_0,12.42,44.73,14204.4,14677.14,0.0
37928_358_0,2.28,8.2,20746.5,8079.74,0.0
37929_358_0,26.41,95.07,10977.98,18676.68,0.0
37934_358_0,10.83,38.97,13625.39,16053.65,0.0
37935_358_0,0.0,0.0,14017.14,15851.53,7.0
37938_358_0,12.1,43.56,6602.67,15058.74,0.0
37939_358_0,0.0,0.0,12523.09,11948.13,20.0
37941_358_0,13.55,48.78,16854.3,12047.37,0.0
37944_358_0,20.6,74.15,14628.13,7581.55,0.0
37947_358_0,0.01,0.03,14061.1,14821.53,2.0
37949_358_0,33.26,119.74,11546.29,8972.36,0.0
37952_358_0,0.0,0.0,15176.12,12959.69,4.0
37953_358_0,13.78,49.61,14578.12,18061.2,0.0
37961_358_0,0.0,0.0,14493.38,8982.74,4.0
37964_358_0,12.76,45.95,10658.42,14265.57,0.0
37966_358_0,13.09,47.14,20103.04,12976.22,0.0
37971_358_0,14.16,50.99,20442.26,14392.47,0.0
37976_358_0,7.42,26.72,15982.92,13035.05,0.0
37978_358_0,0.0,0.0,17010.12,10927.29,23.0
37979_358_0,0.0,0.0,12918.01,13003.22,12.0
37981_358_0,3.42,12.3,19407.22,17152.17,0.0
37982_358_0,17.33,62.4,9646.53,23482.05,0.0
37988_358_0,7.34,26.44,7199.88,13752.71,0.0
37990_358_0,12.0,43.19,10131.91,15017.25,0.0
37991_358_0,20.87,75.12,12132.47,12377.72,0.0
37992_358_0,34.16,122.98,11027.8,9324.92,0.0
37994_358_0,28.39,102.21,11771.05,8789.24,0.0
37996_358_0,15.33,55.21,6495.38,12352.32,0.0
37997_358_0,8.07,29.06,7172.99,27390.29,0.0
38004_358_0,12.96,46.65,10975.1,19266.15,0.0
38013_358_0,14.43,51.93,21022.21,15363.48,0.0
38014_358_0,13.46,48.46,12168.44,12150.68,0.0
38018_358_0,0.0,0.0,11284.01,17643.5,2.0
38021_358_0,9.97,35.89,17270.05,13967.67,0.0
38022_358_0,12.83,46.19,15453.73,18129.04,0.0
38024_358_0,14.61,52.58,16564.23,15196.78,0.0
38028_358_0,11.86,42.69,17092.37,6647.91,0.0
38032_358_0,0.0,0.0,12933.37,14850.42,16.0
38033_358_0,10.66,38.37,17141.89,16705.4,0.0
38038_358_0,6.03,21.7,21025.15,12926.04,0.0
38041_358_0,0.14,0.51,20745.06,8060.51,0.0
38042_358_0,13.59,48.92,15728.22,14624.35,0.0
38048_358_0,26.24,94.46,19343.92,11025.93,0.0
38049_358_0,13.55,48.77,11570.83,15788.15,0.0
38052_358_0,0.0,0.0,14103.01,16506.28,3.0
38053_358_0,13.47,48.48,17171.79,16225.26,0.0
38056_358_0,14.93,53.75,20493.11,7082.49,0.0
38060_358_0,3.61,13.0,13787.66,17258.31,0.0
38065_358_0,0.0,0.0,20631.55,8372.32,4.0
38066_358_0,0.0,0.0,20292.69,6675.55,24.0
38069_358_0,13.42,48.31,22018.69,10711.66,0.0
38070_358_0,13.31,47.9,17566.38,17657.69,0.0
38071_358_0,0.0,0.0,19854.63,12956.34,6.0
38082_359_0,0.0,0.0,20619.68,8383.52,11.0
38084_359_0,0.0,0.01,20729.28,7683.06,5.0
38088_359_0,12.81,46.1,19255.58,14170.33,0.0
38090_359_0,13.42,48.33,13669.19,13975.92,0.0
38094_359_0,18.14,65.32,15749.31,15370.81,0.0
38096_359_0,12.49,44.97,8677.24,13598.58,0.0
38098_359_0,13.87,49.94,20239.79,6427.53,0.0
38100_359_0,12.06,43.41,9141.72,15792.29,0.0
38101_359_0,12.78,46.0,15552.05,13133.07,0.0
38104_359_0,0.0,0.0,8076.92,18482.85,29.0
38107_359_0,9.47,34.08,9942.44,14087.34,0.0
38108_359_0,13.2,47.51,13599.41,14563.22,0.0
38109_359_0,13.67,49.22,22098.23,7507.82,0.0
38110_359_0,6.87,24.72,16586.62,8858.04,0.0
38112_359_0,13.18,47.44,7173.96,14217.16,0.0
38113_359_0,32.13,115.65,8036.35,20073.84,0.0
38118_359_0,26.4,95.04,11156.76,18350.35,0.0
38120_359_0,0.0,0.0,14516.37,12602.29,13.0
38124_359_0,0.0,0.0,12934.27,14826.49,15.0
38131_359_0,0.0,0.0,10043.47,12847.38,5.0
38133_359_0,0.39,1.41,15289.06,10594.27,0.0
38134_359_0,0.0,0.0,14143.05,11882.77,1.0
38136_359_0,0.0,0.0,10037.47,12855.87,8.0
38141_359_0,21.74,78.26,16190.65,14874.29,0.0
38143_359_0,14.6,52.56,9224.58,17930.3,0.0
38148_359_0,9.36,33.69,10448.51,25402.57,0.0
38150_359_0,12.74,45.87,19506.41,13613.58,0.0
38160_359_0,18.85,67.87,20054.44,15594.15,0.0
38167_359_0,27.82,100.16,20575.41,13213.54,0.0
38170_359_0,13.29,47.86,21019.69,10611.3,0.0
38171_359_0,0.01,0.02,17308.59,7972.79,3.0
38172_359_0,26.51,95.43,22960.6,9197.38,0.0
38174_359_0,12.13,43.66,21560.83,9141.76,0.0
38176_359_0,12.03,43.3,14929.16,17770.55,0.0
38181_359_0,9.97,35.91,14596.14,12370.36,0.0
38182_359_0,18.55,66.78,12078.19,16223.23,0.0
38191_359_0,11.59,41.72,10513.31,14954.08,0.0
38192_359_0,9.97,35.9,13861.14,16468.49,0.0
38193_359_0,15.75,56.68,11624.48,8734.4,0.0
38196_359_0,17.33,62.38,12563.06,20724.63,0.0
38200_359_0,10.74,38.66,5336.45,17275.76,0.0
38204_359_0,0.01,0.02,7359.57,14210.42,3.0
38205_359_0,10.42,37.5,13279.18,14657.51,0.0
38212_359_0,11.81,42.52,18705.47,14176.12,0.0
38218_359_0,14.33,51.58,9632.32,19945.49,0.0
38219_359_0,12.59,45.32,20087.22,14295.67,0.0
38221_359_0,0.02,0.07,8445.97,21422.6,3.0
38223_359_0,21.25,76.48,14549.04,8807.04,0.0
38227_359_0,13.6,48.98,16009.11,16914.54,0.0
38229_359_0,0.1,0.38,12737.47,12392.68,0.0
38231_359_0,14.66,52.77,15510.65,5986.32,0.0
38232_359_0,0.0,0.01,20725.11,7666.19,3.0
38233_359_0,13.73,49.43,9561.36,16725.42,0.0
38234_359_0,12.21,43.97,5811.01,14143.68,0.0
38239_359_0,5.94,21.39,16567.34,12918.0,0.0
38240_359_0,0.13,0.48,20751.26,8177.45,0.0
38241_359_0,29.77,107.18,21922.6,10160.82,0.0
38242_359_0,0.0,0.0,20293.0,6653.97,18.0
38244_359_0,12.68,45.66,10510.82,13707.65,0.0
38247_359_0,12.49,44.98,13770.08,16112.29,0.0
38252_359_0,5.01,18.03,13283.05,18496.54,0.0
38260_359_0,0.0,0.0,19858.45,17282.23,15.0
38261_359_0,8.95,32.21,23285.05,12253.87,0.0
38267_359_0,12.08,43.48,18974.4,5188.14,0.0
38268_359_0,23.85,85.86,23543.49,5391.04,0.0
38276_359_0,0.11,0.38,10048.32,12838.15,0.0
38278_359_0,14.72,53.01,10184.56,14051.36,0.0
38279_359_0,13.57,48.85,12809.27,14587.08,0.0
38281_359_0,13.93,50.15,12127.91,16659.7,0.0
38288_359_0,13.08,47.09,19564.42,20175.29,0.0
38290_359_0,13.36,48.08,9153.93,20567.2,0.0
38292_359_0,4.85,17.48,20743.02,8040.07,0.0
38293_359_0,0.0,0.0,11668.79,13951.45,13.0
38295_359_0,0.0,0.0,15448.7,13919.03,17.0
38301_359_0,13.35,48.04,23669.54,4988.07,0.0
38302_359_0,7.21,25.97,14065.96,18086.03,0.0
38303_359_0,2.48,8.91,9460.57,22554.41,0.0
38305_359_0,25.94,93.4,21913.26,10174.91,0.0
38308_359_0,15.58,56.09,12840.57,15963.49,0.0
38314_359_0,12.2,43.9,17014.51,12067.93,0.0
38315_359_0,12.53,45.11,14085.42,15221.92,0.0
38316_359_0,27.88,100.36,19250.51,17077.73,0.0
38317_359_0,24.86,89.49,20655.86,10492.13,0.0
38325_359_0,13.34,48.03,14388.87,10233.4,0.0
38330_359_0,14.19,51.09,22548.24,7875.39,0.0
38334_359_0,12.19,43.87,15444.92,5960.76,0.0
38336_359_0,9.05,32.59,9564.36,18578.3,0.0
38337_359_0,0.0,0.0,18825.58,18793.04,4.0
38338_359_0,12.08,43.48,12539.99,13096.3,0.0
38345_359_0,1.3,4.68,18914.12,18893.53,0.0
38346_359_0,0.0,0.0,21192.38,10314.08,13.0
38348_359_0,0.0,0.0,10964.29,10341.27,11.0
38349_359_0,14.18,51.04,13448.63,15179.65,0.0
38355_359_0,17.25,62.09,18325.9,12065.42,0.0
38356_359_0,0.0,0.0,17010.75,13924.27,7.0
38357_359_0,24.32,87.55,14658.16,6312.81,0.0
38359_359_0,28.42,102.33,19591.02,10863.44,0.0
38361_359_0,22.49,80.96,20347.51,13577.52,0.0
38363_359_0,13.99,50.35,13002.59,12948.88,0.0
38364_359_0,10.61,38.18,14783.0,16539.38,0.0
38365_359_0,26.82,96.54,21952.95,10130.24,0.0
38367_359_0,11.24,40.48,15906.47,12035.45,0.0
38368_359_0,0.0,0.0,19797.66,17234.28,14.0
38370_359_0,1.25,4.51,20639.48,8364.83,0.0
38371_359_0,12.57,45.26,10002.25,13469.21,0.0
38372_359_0,0.07,0.25,12509.16,14493.62,1.0
38373_359_0,12.33,44.38,13472.36,15189.59,0.0
38375_359_0,0.0,0.0,17489.44,16915.75,17.0
38378_359_0,25.61,92.19,14663.93,6418.83,0.0
38381_359_0,16.66,59.99,13293.2,18532.1,0.0
38382_359_0,5.62,20.25,14291.86,15636.35,0.0
38384_359_0,12.45,44.82,12900.86,20595.27,0.0
38385_359_0,18.2,65.53,12198.47,7178.17,0.0
38386_359_0,20.29,73.04,18102.77,12156.52,0.0
38391_359_0,19.74,71.07,11551.43,9598.64,0.0
38393_359_0,10.15,36.55,8668.33,17275.07,0.0
38394_359_0,13.38,48.15,7738.47,17742.41,0.0
38395_359_0,4.84,17.44,20740.39,7976.12,0.0
38397_359_0,7.31,26.32,19225.76,9702.76,0.0
38398_359_0,11.07,39.84,20559.52,17562.74,0.0
38399_359_0,0.19,0.67,18875.21,18849.56,0.0
38402_359_0,13.49,48.56,20681.86,7426.23,0.0
38403_359_0,1.35,4.86,13842.96,16493.68,0.0
38404_359_0,0.0,0.0,20731.16,7711.09,15.0
38405_359_0,13.63,49.06,8332.93,23496.78,0.0
38409_359_0,0.0,0.0,15581.75,12378.16,6.0
38410_359_0,12.93,46.56,13118.84,17669.09,0.0
38414_359_0,11.24,40.48,13960.83,15414.08,0.0
38417_359_0,13.74,49.47,17897.09,15043.19,0.0
38419_359_0,4.57,16.44,13027.51,14772.54,0.0
38425_359_0,0.0,0.0,11841.92,14644.52,13.0
38426_359_0,0.71,2.55,8587.87,21718.45,0.0
38432_359_0,0.0,0.0,12671.56,11831.67,5.0
38436_359_0,4.9,17.65,16107.12,6125.35,0.0
38437_359_0,27.53,99.12,20902.14,10471.62,0.0
38440_359_0,0.0,0.0,20296.16,6659.23,20.0
38443_359_0,11.55,41.58,16250.29,13837.57,0.0
38446_359_0,10.91,39.29,19308.83,19901.58,0.0
38447_359_0,15.5,55.79,19317.79,23649.02,0.0
38449_359_0,15.01,54.04,16875.55,12201.29,0.0
38452_359_0,13.43,48.35,10005.37,13347.28,0.0
38453_359_0,13.39,48.22,21606.89,10480.99,0.0
38458_359_0,31.12,112.02,16583.96,10183.41,0.0
38460_359_0,10.52,37.89,13693.35,15434.8,0.0
38461_359_0,0.07,0.26,8618.99,21695.86,1.0
38467_359_0,4.31,15.52,14534.32,9204.25,0.0
38469_359_0,9.32,33.56,13347.91,12922.62,0.0
38473_359_0,14.82,53.36,16266.93,13397.55,0.0
38475_359_0,25.87,93.14,22752.03,9409.95,0.0
38477_359_0,14.75,53.09,8882.13,21542.07,0.0
38479_359_0,0.0,0.0,21266.54,17944.76,18.0
38480_359_0,13.92,50.11,8208.03,15249.38,0.0
38486_359_0,19.78,71.21,18536.54,11992.34,0.0
38488_359_0,7.64,27.49,7187.04,27414.69,0.0
38491_359_0,18.61,66.98,14918.67,25031.3,0.0
38494_359_0,12.06,43.4,17127.26,14954.69,0.0
38496_359_0,11.08,39.88,13792.28,13243.12,0.0
38497_359_0,18.75,67.51,13768.45,19915.69,0.0
38501_359_0,0.1,0.35,14147.32,16903.45,1.0
38505_359_0,12.82,46.16,8809.84,22147.91,0.0
38507_359_0,1.41,5.09,14102.01,16523.34,0.0
38511_359_0,28.16,101.38,22339.7,9771.23,0.0
38513_359_0,10.62,38.22,21152.92,10023.07,0.0
38514_359_0,0.04,0.14,17485.9,17179.34,2.0
38518_359_0,28.58,102.9,15220.02,8565.24,0.0
38520_359_0,12.2,43.9,23776.3,14906.93,0.0
38522_359_0,13.39,48.2,18202.51,15086.23,0.0
38527_359_0,5.56,20.03,16594.18,8847.65,0.0
38535_359_0,20.2,72.74,14091.18,9050.24,0.0
38540_359_0,0.13,0.48,19524.07,17186.25,0.0
38546_359_0,29.51,106.23,19933.05,14385.86,0.0
38548_359_0,0.0,0.0,18822.92,18789.87,7.0
38554_359_0,20.91,75.28,23407.56,8173.15,0.0
38557_359_0,0.79,2.85,23812.07,4990.63,0.0
38558_359_0,12.67,45.62,13769.28,13717.43,0.0
38559_359_0,33.82,121.76,15101.39,8474.59,0.0
38564_359_0,5.25,18.92,14995.61,16211.14,0.0
38565_359_0,0.0,0.0,16736.66,22113.73,8.0
38567_359_0,12.08,43.5,14537.02,9153.0,0.0
38572_359_0,13.19,47.48,13481.8,14866.73,0.0
38573_359_0,14.21,51.15,20153.33,6245.84,0.0
38576_359_0,12.67,45.62,13952.96,13040.83,0.0
38578_359_0,11.81,42.52,14459.16,16416.38,0.0
38588_359_0,14.27,51.38,14687.84,16376.57,0.0
38590_359_0,7.49,26.95,19346.15,17540.69,0.0
38594_359_0,10.81,38.91,16525.16,8650.61,0.0
38595_359_0,26.07,93.86,8349.76,20210.43,0.0
38598_359_0,13.09,47.11,14220.46,13135.08,0.0
38600_359_0,12.66,45.57,17271.3,18313.53,0.0
38602_359_0,14.27,51.36,6605.12,15607.59,0.0
38603_359_0,10.13,36.47,8132.51,17652.78,0.0
38605_359_0,26.34,94.84,19964.08,14259.51,0.0
38607_359_0,12.65,45.54,7857.58,15464.21,0.0
38608_359_0,0.01,0.05,21217.64,10290.98,4.0
38609_359_0,0.0,0.0,11694.16,15715.57,8.0
38610_359_0,13.44,48.38,15413.62,5946.87,0.0
38615_359_0,25.35,91.26,9752.23,20425.48,0.0
38621_359_0,12.36,44.48,15861.46,9746.44,0.0
38622_359_0,18.14,65.29,13226.57,23614.46,0.0
38623_359_0,13.44,48.4,10869.26,22158.73,0.0
38624_359_0,13.21,47.54,13072.01,13144.6,0.0
38627_359_0,10.15,36.54,21505.91,16868.07,0.0
38637_359_0,13.25,47.71,21032.98,14928.06,0.0
38642_359_0,2.28,8.23,5692.27,14450.57,0.0
38643_359_0,11.93,42.93,6627.64,27491.3,0.0
38646_359_0,0.0,0.0,11772.21,9422.22,5.0
38650_359_0,23.46,84.46,17551.83,15031.66,0.0
38652_359_0,9.55,34.38,24206.33,7794.72,0.0
38653_359_0,28.95,104.21,23278.13,8665.35,0.0
38655_359_0,0.02,0.07,11755.9,15650.2,1.0
38656_359_0,15.56,56.03,21179.6,15412.1,0.0
38657_359_0,12.42,44.7,9730.77,20332.95,0.0
38661_359_0,18.3,65.87,7931.69,17748.78,0.0
38662_359_0,14.63,52.68,22310.65,12243.43,0.0
38664_359_0,0.1,0.37,14086.17,10672.99,0.0
38666_359_0,0.72,2.58,5361.06,14834.09,0.0
38668_359_0,26.85,96.66,20586.69,13249.88,0.0
38670_359_0,18.1,65.16,16861.91,15616.15,0.0
38671_359_0,0.0,0.0,20292.85,6659.36,19.0
38672_359_0,12.82,46.15,13513.33,15217.11,0.0
38675_359_0,17.25,62.09,14623.54,7980.54,0.0
38677_359_0,11.22,40.39,14175.03,11674.26,0.0
38678_359_0,20.76,74.75,8467.28,19574.95,0.0
38679_359_0,15.52,55.89,11842.84,16824.47,0.0
38685_359_0,6.98,25.12,19819.12,23680.36,0.0
38687_359_0,0.0,0.01,13048.91,14766.09,2.0
38694_359_0,35.62,128.24,16096.46,9604.06,0.0
38699_359_0,3.91,14.08,18709.75,14748.46,0.0
38706_359_0,31.82,114.54,21598.08,10347.64,0.0
38707_359_0,10.45,37.62,16462.7,8738.43,0.0
38712_359_0,18.78,67.62,19326.43,23644.59,0.0
38716_359_0,2.0,7.19,8434.59,21424.61,0.0
38718_359_0,11.13,40.07,14919.92,5889.34,0.0
38722_359_0,0.0,0.0,15271.33,14220.19,19.0
38723_359_0,14.51,52.22,12429.37,25490.28,0.0
38724_359_0,55.35,199.27,7265.31,23430.2,0.0
38726_359_0,25.96,93.44,22045.92,10033.04,0.0
38728_359_0,13.17,47.42,18259.97,14178.44,0.0
38730_359_0,17.81,64.11,11526.34,24369.35,0.0
38735_359_0,31.42,113.11,11423.16,17602.24,0.0
38738_359_0,20.44,73.57,18039.45,12203.31,0.0
38741_359_0,35.08,126.29,16267.34,9828.11,0.0
38742_359_0,13.83,49.79,22195.94,7493.86,0.0
38748_359_0,29.09,104.72,11686.43,17039.34,0.0
38751_359_0,0.0,0.0,11840.0,14648.64,11.0
38752_359_0,29.74,107.08,23030.51,11718.7,0.0
38756_359_0,12.62,45.42,11667.54,5709.09,0.0
38758_359_0,8.79,31.64,12985.67,20160.61,0.0
38761_359_0,20.3,73.08,20131.46,15567.78,0.0
38764_359_0,11.12,40.03,21473.59,16837.08,0.0
38766_359_0,20.95,75.43,12047.68,16249.82,0.0
38769_359_0,11.57,41.64,14378.12,15728.92,0.0
38771_359_0,11.49,41.38,22656.13,5709.54,0.0
38774_359_0,0.0,0.0,17895.13,17621.22,5.0
38775_359_0,12.76,45.95,20864.39,8841.84,0.0
38782_359_0,6.63,23.88,21720.73,18327.19,0.0
38789_359_0,13.35,48.05,12846.9,15936.52,0.0
38790_359_0,11.66,41.96,17539.7,18236.5,0.0
38792_359_0,1.46,5.25,20741.21,7989.17,0.0
38793_359_0,31.95,115.01,7560.09,11993.68,0.0
38796_359_0,1.29,4.64,22288.87,17778.34,0.0
38797_359_0,22.44,80.8,6562.91,16497.78,0.0
38798_359_0,13.17,47.42,8612.73,22032.31,0.0
38799_359_0,11.12,40.05,18423.96,12004.13,0.0
38801_359_0,13.53,48.71,6900.63,17797.81,0.0
38802_359_0,10.21,36.75,6087.86,26100.7,0.0
38805_359_0,13.09,47.11,6397.88,15729.99,0.0
38806_359_0,19.18,69.04,9959.95,11272.84,0.0
38808_359_0,12.03,43.31,19853.23,17103.17,0.0
38810_359_0,0.0,0.0,13899.16,13741.6,4.0
38811_359_0,12.72,45.81,22171.42,17129.98,0.0
38815_359_0,11.65,41.95,21832.43,17084.81,0.0
38818_359_0,0.0,0.0,20251.45,17373.76,12.0
38820_359_0,0.04,0.15,11636.63,18012.19,1.0
38821_359_0,12.01,43.22,16874.3,5993.09,0.0
38822_359_0,6.14,22.09,10573.89,9859.22,0.0
38823_359_0,1.41,5.07,14172.04,17210.43,0.0
38833_359_0,11.81,42.53,21705.81,17034.67,0.0
38834_359_0,0.01,0.03,15624.42,8510.98,3.0
38835_359_0,28.45,102.41,6654.11,12602.59,0.0
38837_359_0,27.69,99.67,23099.99,9010.18,0.0
38839_359_0,12.11,43.6,13320.84,17117.16,0.0
38845_359_0,11.3,40.67,14750.97,16321.02,0.0
38846_359_0,22.32,80.36,19942.8,10646.28,0.0
38850_359_0,11.86,42.7,18587.2,14339.1,0.0
38855_359_0,31.86,114.71,9708.09,10361.46,0.0
38859_359_0,15.36,55.29,12835.69,13846.26,0.0
38860_359_0,13.42,48.3,12976.95,12951.93,0.0
38863_359_0,18.06,65.02,18078.93,19902.22,0.0
38864_359_0,24.95,89.82,21438.83,10405.32,0.0
38867_359_0,4.5,16.19,9956.47,14098.5,0.0
38869_359_0,0.0,0.0,9572.9,23836.28,3.0
38871_359_0,12.74,45.87,19473.03,17157.38,0.0
38881_359_0,5.27,18.96,11024.68,15289.71,0.0
38882_359_0,0.0,0.0,15241.65,14212.39,6.0
38883_359_0,13.94,50.2,11382.61,23332.41,0.0
38884_359_0,7.18,25.85,15153.52,24563.87,0.0
38886_359_0,14.96,53.87,21058.34,9615.17,0.0
38893_359_0,13.67,49.22,18229.24,15350.92,0.0
38895_359_0,13.6,48.96,14975.13,3749.99,0.0
38898_359_0,14.44,51.99,14836.93,16288.79,0.0
38899_359_0,1.81,6.53,15641.78,8493.22,0.0
38906_359_0,12.47,44.89,19199.72,13328.66,0.0
38908_359_0,14.27,51.37,14976.23,13924.76,0.0
38909_359_0,15.21,54.77,9833.8,20353.48,0.0
38913_359_0,24.86,89.51,9753.33,20418.44,0.0
38914_359_0,12.21,43.97,8595.04,22017.98,0.0
38915_359_0,14.28,51.4,15571.52,16580.68,0.0
38916_359_0,6.8,24.48,23019.01,18163.54,0.0
38922_359_0,10.79,38.83,20131.78,14305.82,0.0
38923_359_0,14.0,50.4,12729.2,15046.37,0.0
38924_359_0,11.54,41.54,19360.52,17493.7,0.0
38928_359_0,9.49,34.15,21012.63,8538.28,0.0
38933_359_0,9.69,34.87,14269.91,18095.59,0.0
38935_359_0,11.84,42.61,21187.89,10064.14,0.0
38936_359_0,18.72,67.38,15108.02,9150.18,0.0
38939_359_0,14.41,51.87,13216.11,11540.16,0.0
38941_359_0,4.39,15.81,22390.25,8733.94,0.0
38942_359_0,0.0,0.0,15575.06,12386.07,13.0
38944_359_0,18.03,64.91,12246.72,15239.08,0.0
38948_359_0,12.51,45.04,14041.35,15490.49,0.0
38952_359_0,9.8,35.29,20923.04,16801.71,0.0
38956_359_0,12.75,45.9,18008.62,15055.2,0.0
38958_359_0,12.01,43.22,10696.37,12720.83,0.0
38961_359_0,0.0,0.0,12326.72,14690.7,5.0
38967_359_0,11.09,39.92,21198.73,17909.11,0.0
38968_359_0,26.43,95.15,18892.43,11413.38,0.0
38969_359_0,0.0,0.0,9458.11,22599.47,55.0
38972_359_0,12.87,46.32,18676.06,15248.53,0.0
38974_359_0,8.25,29.7,23452.12,3437.66,0.0
38976_359_0,0.0,0.0,18956.77,14167.68,6.0
38980_359_0,11.15,40.12,11693.64,11436.36,0.0
38981_359_0,21.08,75.89,10773.83,24367.84,0.0
38982_359_0,5.67,20.42,21369.73,17161.93,0.0
38984_359_0,12.31,44.32,14360.16,12865.5,0.0
38988_359_0,5.66,20.36,13779.24,5294.36,0.0
38994_359_0,28.64,103.09,23485.13,6582.18,0.0
38996_359_0,14.99,53.98,16938.06,10816.36,0.0
38999_359_0,21.01,75.63,16831.81,14944.34,0.0
39001_359_0,0.0,0.0,22609.44,7557.7,10.0
39002_359_0,11.88,42.77,13577.27,10280.12,0.0
39003_359_0,11.44,41.18,11638.84,13865.48,0.0
39004_359_0,11.47,41.3,12590.23,15469.21,0.0
39006_360_0,12.37,44.55,11644.67,11188.11,0.0
39007_360_0,12.11,43.59,17197.95,16342.99,0.0
39008_360_0,14.13,50.88,20330.14,9803.08,0.0
39009_360_0,19.07,68.66,21782.2,9769.2,0.0
39012_360_0,1.42,5.12,16193.04,13317.37,0.0
39014_360_0,19.48,70.12,16367.65,6193.3,0.0
39015_360_0,25.18,90.64,19637.9,10837.21,0.0
39018_360_0,0.0,0.0,13455.15,12093.09,11.0
39019_360_0,13.2,47.52,16017.02,14875.23,0.0
39022_360_0,13.84,49.83,16109.13,16976.82,0.0
39023_360_0,19.45,70.02,9143.39,22330.08,0.0
39025_360_0,17.96,64.64,9814.18,23147.17,0.0
39026_360_0,25.75,92.71,11770.25,16886.04,0.0
39027_360_0,0.0,0.0,19833.79,17271.92,25.0
39029_360_0,19.44,70.0,9706.04,23396.69,0.0
39031_360_0,0.0,0.0,20623.64,8379.8,7.0
39032_360_0,18.57,66.84,14628.22,7846.64,0.0
39034_360_0,11.05,39.79,12087.33,18571.17,0.0
39036_360_0,1.39,5.0,20751.83,8189.92,0.0
39037_360_0,13.04,46.93,8653.84,22061.42,0.0
39040_360_0,14.44,51.98,16714.74,12567.72,0.0
39044_360_0,10.39,37.4,10486.86,15633.28,0.0
39045_360_0,13.87,49.94,21360.38,17991.15,0.0
39049_360_0,18.53,66.71,17672.23,12485.68,0.0
39052_360_0,29.88,107.58,24050.52,7816.15,0.0
39055_360_0,2.46,8.86,18012.96,7113.16,0.0
39056_360_0,7.4,26.64,13344.17,19422.6,0.0
39058_360_0,10.6,38.17,17543.58,17716.42,0.0
39063_360_0,0.0,0.0,19464.43,17169.75,18.0
39066_360_0,13.44,48.37,18692.99,17867.09,0.0
39071_360_0,0.14,0.5,20753.09,8224.91,0.0
39074_360_0,14.68,52.86,16495.75,14286.84,0.0
39077_360_0,14.05,50.6,9885.32,16457.11,0.0
39079_360_0,1.44,5.2,16901.68,6359.71,0.0
39081_360_0,12.84,46.22,8604.47,21518.7,0.0
39085_360_0,13.25,47.7,12628.82,15487.45,0.0
39089_360_0,27.03,97.3,20503.58,15467.54,0.0
39094_360_0,13.41,48.26,16578.34,15213.08,0.0
39096_360_0,12.53,45.1,21779.05,10628.94,0.0
39098_360_0,8.78,31.62,11903.27,22505.96,0.0
39099_360_0,1.73,6.23,18657.33,18594.48,0.0
39101_360_0,9.8,35.27,18868.68,16281.87,0.0
39102_360_0,15.06,54.23,21098.37,12506.43,0.0
39103_360_0,7.36,26.5,9959.52,22055.38,0.0
